SenderID,ReceiverID,SenderDepartment,ReceiverDepartment,SenderLevel,ReceiverLevel,Channel,Timestamp,InteractionWeight
E0107,E0138,Marketing,IT,Junior,Junior,Chat,2024-03-27 23:00:00,3
E0026,E0083,Finance,HR,Junior,Junior,Chat,2024-03-21 21:00:00,5
E0034,E0014,Marketing,HR,Junior,Manager,Email,2024-04-13 15:00:00,7
E0013,E0009,Marketing,Operations,Manager,Manager,Email,2024-03-28 03:00:00,3
E0038,E0022,HR,Marketing,Junior,Manager,Chat,2024-04-21 04:00:00,4
E0180,E0155,R&D,Sales,Junior,Junior,Meeting,2024-04-05 17:00:00,6
E0147,E0160,Marketing,HR,Junior,Junior,Email,2024-03-27 11:00:00,5
E0047,E0121,Finance,R&D,Junior,Junior,Chat,2024-04-25 23:00:00,2
E0130,E0108,Sales,Operations,Junior,Junior,Chat,2024-04-08 09:00:00,3
E0102,E0155,Operations,Sales,Junior,Junior,Meeting,2024-04-02 06:00:00,3
E0014,E0020,HR,Finance,Manager,Manager,Email,2024-04-24 03:00:00,3
E0005,E0022,Sales,Marketing,Director,Manager,Chat,2024-03-08 08:00:00,3
E0117,E0193,Finance,Sales,Junior,Junior,Chat,2024-04-24 17:00:00,6
E0003,E0007,HR,Finance,VP,Director,Meeting,2024-04-13 20:00:00,2
E0116,E0197,Marketing,HR,Junior,Junior,Meeting,2024-04-29 21:00:00,3
E0026,E0192,Finance,HR,Junior,Junior,Chat,2024-03-02 05:00:00,1
E0009,E0015,Operations,Marketing,Manager,Manager,Chat,2024-03-23 00:00:00,2
E0070,E0151,Operations,Marketing,Junior,Junior,Email,2024-04-06 21:00:00,4
E0072,E0169,R&D,Operations,Junior,Junior,Email,2024-04-17 20:00:00,2
E0146,E0097,Operations,Finance,Junior,Junior,Email,2024-04-17 16:00:00,4
E0185,E0066,Operations,HR,Junior,Junior,Chat,2024-03-30 10:00:00,5
E0103,E0083,HR,HR,Junior,Junior,Chat,2024-04-16 10:00:00,3
E0037,E0070,R&D,Operations,Junior,Junior,Meeting,2024-04-08 02:00:00,3
E0200,E0038,Sales,HR,Junior,Junior,Email,2024-03-11 19:00:00,4
E0098,E0026,Operations,Finance,Junior,Junior,Email,2024-03-18 14:00:00,4
E0142,E0032,Finance,Finance,Junior,Junior,Chat,2024-04-08 14:00:00,3
E0064,E0138,HR,IT,Junior,Junior,Email,2024-04-18 16:00:00,1
E0035,E0184,Sales,HR,Junior,Junior,Chat,2024-03-08 09:00:00,7
E0178,E0150,Sales,Operations,Junior,Junior,Meeting,2024-04-01 16:00:00,5
E0124,E0089,Finance,Sales,Junior,Junior,Email,2024-03-15 12:00:00,2
E0136,E0139,Finance,IT,Junior,Junior,Email,2024-03-01 06:00:00,3
E0005,E0010,Sales,HR,Director,Manager,Email,2024-04-18 08:00:00,2
E0088,E0152,IT,IT,Junior,Junior,Email,2024-03-01 15:00:00,5
E0009,E0041,Operations,Finance,Manager,Junior,Email,2024-03-25 17:00:00,3
E0025,E0002,Marketing,HR,Junior,VP,Meeting,2024-04-05 21:00:00,3
E0110,E0012,Finance,Operations,Junior,Manager,Email,2024-03-26 23:00:00,2
E0095,E0146,Sales,Operations,Junior,Junior,Email,2024-03-30 02:00:00,4
E0163,E0009,R&D,Operations,Junior,Manager,Meeting,2024-03-28 18:00:00,4
E0194,E0070,IT,Operations,Junior,Junior,Meeting,2024-03-27 09:00:00,2
E0199,E0112,Operations,IT,Junior,Junior,Email,2024-03-21 05:00:00,3
E0049,E0171,Sales,Marketing,Junior,Junior,Meeting,2024-03-30 22:00:00,3
E0098,E0105,Operations,Operations,Junior,Junior,Email,2024-03-28 03:00:00,2
E0184,E0198,HR,Operations,Junior,Junior,Meeting,2024-03-26 16:00:00,1
E0103,E0164,HR,HR,Junior,Junior,Chat,2024-04-17 10:00:00,5
E0181,E0167,HR,Finance,Junior,Junior,Email,2024-03-05 16:00:00,3
E0011,E0133,Operations,Marketing,Manager,Junior,Meeting,2024-03-13 11:00:00,5
E0177,E0163,Marketing,R&D,Junior,Junior,Meeting,2024-04-22 04:00:00,4
E0054,E0028,Sales,Operations,Junior,Junior,Email,2024-03-17 06:00:00,5
E0149,E0049,Sales,Sales,Junior,Junior,Email,2024-04-18 20:00:00,1
E0039,E0127,R&D,R&D,Junior,Junior,Meeting,2024-04-01 14:00:00,5
E0123,E0103,HR,HR,Junior,Junior,Meeting,2024-03-29 21:00:00,5
E0019,E0159,HR,IT,Manager,Junior,Meeting,2024-03-21 04:00:00,2
E0177,E0075,Marketing,Finance,Junior,Junior,Chat,2024-03-29 20:00:00,3
E0058,E0061,Sales,Operations,Junior,Junior,Chat,2024-04-07 01:00:00,4
E0098,E0081,Operations,R&D,Junior,Junior,Email,2024-03-20 14:00:00,2
E0132,E0082,Finance,Sales,Junior,Junior,Email,2024-03-24 09:00:00,3
E0146,E0130,Operations,Sales,Junior,Junior,Email,2024-04-09 19:00:00,3
E0052,E0075,IT,Finance,Junior,Junior,Chat,2024-04-07 17:00:00,7
E0046,E0180,Finance,R&D,Junior,Junior,Meeting,2024-04-27 01:00:00,4
E0077,E0197,HR,HR,Junior,Junior,Meeting,2024-04-11 06:00:00,3
E0101,E0106,Operations,Finance,Junior,Junior,Chat,2024-04-02 04:00:00,5
E0068,E0082,Sales,Sales,Junior,Junior,Chat,2024-03-07 10:00:00,1
E0198,E0085,Operations,Finance,Junior,Junior,Email,2024-04-02 20:00:00,7
E0020,E0014,Finance,HR,Manager,Manager,Meeting,2024-03-29 14:00:00,4
E0122,E0030,R&D,Marketing,Junior,Junior,Meeting,2024-03-11 11:00:00,1
E0187,E0040,R&D,R&D,Junior,Junior,Chat,2024-03-25 13:00:00,2
E0059,E0190,R&D,Operations,Junior,Junior,Meeting,2024-04-08 01:00:00,0
E0191,E0045,Sales,Sales,Junior,Junior,Meeting,2024-03-22 02:00:00,1
E0120,E0053,R&D,HR,Junior,Junior,Meeting,2024-04-13 12:00:00,2
E0074,E0133,Marketing,Marketing,Junior,Junior,Meeting,2024-04-24 21:00:00,4
E0182,E0003,Operations,HR,Junior,VP,Meeting,2024-04-25 04:00:00,1
E0010,E0017,HR,HR,Manager,Manager,Chat,2024-03-20 20:00:00,0
E0191,E0151,Sales,Marketing,Junior,Junior,Chat,2024-03-09 19:00:00,4
E0081,E0164,R&D,HR,Junior,Junior,Email,2024-03-20 17:00:00,3
E0114,E0110,Operations,Finance,Junior,Junior,Chat,2024-04-22 04:00:00,7
E0179,E0195,Marketing,Finance,Junior,Junior,Meeting,2024-04-13 16:00:00,1
E0133,E0166,Marketing,Operations,Junior,Junior,Meeting,2024-03-28 16:00:00,3
E0169,E0115,Operations,Operations,Junior,Junior,Chat,2024-03-20 05:00:00,1
E0098,E0024,Operations,HR,Junior,Junior,Chat,2024-04-19 15:00:00,4
E0145,E0054,Finance,Sales,Junior,Junior,Email,2024-03-10 02:00:00,2
E0087,E0188,HR,Sales,Junior,Junior,Email,2024-04-02 17:00:00,2
E0171,E0187,Marketing,R&D,Junior,Junior,Meeting,2024-03-03 21:00:00,5
E0040,E0017,R&D,HR,Junior,Manager,Meeting,2024-03-09 19:00:00,1
E0123,E0137,HR,Operations,Junior,Junior,Email,2024-03-12 22:00:00,2
E0109,E0108,Finance,Operations,Junior,Junior,Email,2024-04-16 14:00:00,3
E0083,E0182,HR,Operations,Junior,Junior,Chat,2024-04-13 23:00:00,4
E0019,E0020,HR,Finance,Manager,Manager,Meeting,2024-03-19 23:00:00,3
E0103,E0152,HR,IT,Junior,Junior,Email,2024-04-04 07:00:00,3
E0132,E0143,Finance,Sales,Junior,Junior,Chat,2024-04-27 06:00:00,2
E0190,E0103,Operations,HR,Junior,Junior,Meeting,2024-03-29 14:00:00,1
E0002,E0005,HR,Sales,VP,Director,Meeting,2024-04-03 13:00:00,2
E0131,E0032,HR,Finance,Junior,Junior,Email,2024-04-21 19:00:00,5
E0073,E0014,Sales,HR,Junior,Manager,Chat,2024-03-04 20:00:00,3
E0140,E0141,Operations,IT,Junior,Junior,Chat,2024-04-05 03:00:00,4
E0001,E0002,Operations,HR,C-Suite,VP,Chat,2024-03-06 05:00:00,5
E0138,E0006,IT,Finance,Junior,Director,Meeting,2024-03-10 13:00:00,2
E0089,E0005,Sales,Sales,Junior,Director,Email,2024-04-22 14:00:00,2
E0157,E0013,Finance,Marketing,Junior,Manager,Email,2024-03-27 01:00:00,1
E0179,E0044,Marketing,Sales,Junior,Junior,Chat,2024-03-16 12:00:00,1
E0134,E0070,Operations,Operations,Junior,Junior,Chat,2024-03-15 00:00:00,4
E0147,E0131,Marketing,HR,Junior,Junior,Email,2024-04-23 22:00:00,5
E0182,E0045,Operations,Sales,Junior,Junior,Email,2024-03-09 01:00:00,4
E0154,E0032,IT,Finance,Junior,Junior,Chat,2024-04-14 04:00:00,4
E0127,E0134,R&D,Operations,Junior,Junior,Chat,2024-03-29 19:00:00,4
E0122,E0133,R&D,Marketing,Junior,Junior,Email,2024-03-02 08:00:00,2
E0091,E0033,Operations,IT,Junior,Junior,Email,2024-04-05 23:00:00,1
E0138,E0023,IT,Marketing,Junior,Junior,Chat,2024-03-08 09:00:00,5
E0186,E0180,Marketing,R&D,Junior,Junior,Email,2024-03-04 07:00:00,4
E0042,E0095,Operations,Sales,Junior,Junior,Meeting,2024-03-30 02:00:00,4
E0098,E0011,Operations,Operations,Junior,Manager,Chat,2024-04-08 17:00:00,3
E0033,E0057,IT,Marketing,Junior,Junior,Meeting,2024-04-06 07:00:00,1
E0017,E0144,HR,Finance,Manager,Junior,Chat,2024-03-01 19:00:00,3
E0069,E0073,R&D,Sales,Junior,Junior,Meeting,2024-03-27 05:00:00,1
E0072,E0067,R&D,Marketing,Junior,Junior,Email,2024-04-03 11:00:00,0
E0186,E0019,Marketing,HR,Junior,Manager,Meeting,2024-04-04 16:00:00,3
E0142,E0046,Finance,Finance,Junior,Junior,Meeting,2024-04-05 00:00:00,3
E0098,E0168,Operations,R&D,Junior,Junior,Chat,2024-03-03 20:00:00,3
E0141,E0107,IT,Marketing,Junior,Junior,Chat,2024-03-17 23:00:00,1
E0192,E0104,HR,Marketing,Junior,Junior,Email,2024-03-23 07:00:00,0
E0045,E0127,Sales,R&D,Junior,Junior,Meeting,2024-03-07 18:00:00,5
E0045,E0159,Sales,IT,Junior,Junior,Chat,2024-03-09 01:00:00,1
E0021,E0016,Finance,IT,Manager,Manager,Meeting,2024-03-12 21:00:00,1
E0050,E0117,HR,Finance,Junior,Junior,Meeting,2024-03-31 20:00:00,3
E0048,E0092,R&D,R&D,Junior,Junior,Email,2024-03-05 22:00:00,3
E0076,E0025,Operations,Marketing,Junior,Junior,Chat,2024-03-03 09:00:00,0
E0042,E0188,Operations,Sales,Junior,Junior,Email,2024-04-26 01:00:00,2
E0025,E0124,Marketing,Finance,Junior,Junior,Chat,2024-04-02 12:00:00,2
E0177,E0068,Marketing,Sales,Junior,Junior,Meeting,2024-03-31 08:00:00,3
E0057,E0066,Marketing,HR,Junior,Junior,Meeting,2024-03-13 09:00:00,0
E0118,E0138,Operations,IT,Junior,Junior,Email,2024-04-25 20:00:00,2
E0003,E0002,HR,HR,VP,VP,Chat,2024-03-28 12:00:00,4
E0182,E0042,Operations,Operations,Junior,Junior,Chat,2024-03-22 05:00:00,0
E0178,E0105,Sales,Operations,Junior,Junior,Chat,2024-03-24 16:00:00,2
E0090,E0063,IT,Marketing,Junior,Junior,Email,2024-04-16 13:00:00,2
E0035,E0103,Sales,HR,Junior,Junior,Meeting,2024-04-22 05:00:00,5
E0126,E0047,HR,Finance,Junior,Junior,Chat,2024-03-07 02:00:00,5
E0037,E0170,R&D,IT,Junior,Junior,Chat,2024-03-20 14:00:00,3
E0167,E0146,Finance,Operations,Junior,Junior,Chat,2024-03-11 22:00:00,2
E0102,E0039,Operations,R&D,Junior,Junior,Chat,2024-03-03 23:00:00,2
E0149,E0127,Sales,R&D,Junior,Junior,Chat,2024-04-09 13:00:00,4
E0197,E0084,HR,R&D,Junior,Junior,Email,2024-03-05 21:00:00,3
E0070,E0188,Operations,Sales,Junior,Junior,Chat,2024-04-02 23:00:00,1
E0049,E0047,Sales,Finance,Junior,Junior,Email,2024-03-10 19:00:00,4
E0013,E0151,Marketing,Marketing,Manager,Junior,Email,2024-03-09 02:00:00,3
E0051,E0103,HR,HR,Junior,Junior,Meeting,2024-03-24 11:00:00,1
E0185,E0178,Operations,Sales,Junior,Junior,Meeting,2024-03-03 19:00:00,2
E0186,E0185,Marketing,Operations,Junior,Junior,Chat,2024-03-24 11:00:00,2
E0164,E0054,HR,Sales,Junior,Junior,Email,2024-04-06 04:00:00,4
E0089,E0107,Sales,Marketing,Junior,Junior,Chat,2024-03-21 20:00:00,2
E0194,E0104,IT,Marketing,Junior,Junior,Email,2024-03-02 23:00:00,2
E0051,E0147,HR,Marketing,Junior,Junior,Meeting,2024-03-25 17:00:00,0
E0015,E0013,Marketing,Marketing,Manager,Manager,Meeting,2024-03-29 06:00:00,1
E0051,E0182,HR,Operations,Junior,Junior,Chat,2024-04-14 15:00:00,3
E0017,E0010,HR,HR,Manager,Manager,Email,2024-03-29 05:00:00,2
E0179,E0087,Marketing,HR,Junior,Junior,Chat,2024-03-06 21:00:00,6
E0086,E0067,R&D,Marketing,Junior,Junior,Chat,2024-04-12 11:00:00,3
E0075,E0148,Finance,Marketing,Junior,Junior,Meeting,2024-04-04 09:00:00,4
E0025,E0142,Marketing,Finance,Junior,Junior,Email,2024-04-15 22:00:00,0
E0115,E0057,Operations,Marketing,Junior,Junior,Meeting,2024-03-12 11:00:00,2
E0064,E0156,HR,Finance,Junior,Junior,Email,2024-03-13 04:00:00,2
E0037,E0020,R&D,Finance,Junior,Manager,Chat,2024-03-02 11:00:00,6
E0191,E0098,Sales,Operations,Junior,Junior,Chat,2024-03-30 17:00:00,6
E0184,E0192,HR,HR,Junior,Junior,Email,2024-03-05 09:00:00,3
E0075,E0160,Finance,HR,Junior,Junior,Meeting,2024-04-16 15:00:00,8
E0015,E0013,Marketing,Marketing,Manager,Manager,Meeting,2024-03-05 04:00:00,5
E0024,E0114,HR,Operations,Junior,Junior,Meeting,2024-03-05 14:00:00,1
E0173,E0047,IT,Finance,Junior,Junior,Meeting,2024-03-23 04:00:00,2
E0062,E0138,IT,IT,Junior,Junior,Meeting,2024-04-10 18:00:00,4
E0068,E0130,Sales,Sales,Junior,Junior,Email,2024-03-28 16:00:00,6
E0004,E0012,Operations,Operations,Director,Manager,Email,2024-04-03 04:00:00,1
E0168,E0027,R&D,Operations,Junior,Junior,Email,2024-03-21 22:00:00,6
E0130,E0028,Sales,Operations,Junior,Junior,Meeting,2024-04-27 09:00:00,6
E0131,E0122,HR,R&D,Junior,Junior,Chat,2024-03-13 20:00:00,3
E0143,E0055,Sales,R&D,Junior,Junior,Chat,2024-03-09 20:00:00,1
E0164,E0067,HR,Marketing,Junior,Junior,Meeting,2024-03-06 16:00:00,4
E0048,E0117,R&D,Finance,Junior,Junior,Meeting,2024-04-07 04:00:00,4
E0050,E0198,HR,Operations,Junior,Junior,Meeting,2024-04-16 19:00:00,5
E0096,E0160,Sales,HR,Junior,Junior,Meeting,2024-03-03 00:00:00,3
E0173,E0055,IT,R&D,Junior,Junior,Meeting,2024-04-19 18:00:00,3
E0171,E0032,Marketing,Finance,Junior,Junior,Email,2024-04-19 18:00:00,3
E0046,E0045,Finance,Sales,Junior,Junior,Meeting,2024-03-02 15:00:00,2
E0058,E0149,Sales,Sales,Junior,Junior,Meeting,2024-03-19 20:00:00,3
E0112,E0039,IT,R&D,Junior,Junior,Chat,2024-03-16 21:00:00,0
E0060,E0168,HR,R&D,Junior,Junior,Chat,2024-03-05 22:00:00,8
E0088,E0008,IT,Finance,Junior,Manager,Chat,2024-03-27 15:00:00,7
E0018,E0017,HR,HR,Manager,Manager,Meeting,2024-03-10 10:00:00,3
E0089,E0049,Sales,Sales,Junior,Junior,Chat,2024-04-16 11:00:00,4
E0107,E0086,Marketing,R&D,Junior,Junior,Email,2024-04-18 11:00:00,2
E0023,E0123,Marketing,HR,Junior,Junior,Email,2024-03-21 07:00:00,6
E0166,E0020,Operations,Finance,Junior,Manager,Chat,2024-03-29 07:00:00,1
E0020,E0012,Finance,Operations,Manager,Manager,Chat,2024-03-25 19:00:00,5
E0139,E0186,IT,Marketing,Junior,Junior,Email,2024-04-22 10:00:00,4
E0011,E0169,Operations,Operations,Manager,Junior,Chat,2024-03-13 05:00:00,2
E0142,E0190,Finance,Operations,Junior,Junior,Meeting,2024-03-30 15:00:00,3
E0106,E0072,Finance,R&D,Junior,Junior,Chat,2024-03-02 02:00:00,4
E0058,E0056,Sales,Sales,Junior,Junior,Meeting,2024-03-30 07:00:00,1
E0009,E0015,Operations,Marketing,Manager,Manager,Email,2024-03-04 09:00:00,3
E0129,E0171,IT,Marketing,Junior,Junior,Meeting,2024-04-13 15:00:00,5
E0132,E0199,Finance,Operations,Junior,Junior,Email,2024-04-24 03:00:00,2
E0200,E0175,Sales,Marketing,Junior,Junior,Chat,2024-04-16 11:00:00,4
E0074,E0124,Marketing,Finance,Junior,Junior,Chat,2024-03-03 12:00:00,5
E0182,E0184,Operations,HR,Junior,Junior,Meeting,2024-03-13 11:00:00,3
E0197,E0052,HR,IT,Junior,Junior,Email,2024-03-25 16:00:00,2
E0118,E0152,Operations,IT,Junior,Junior,Meeting,2024-03-18 19:00:00,3
E0039,E0064,R&D,HR,Junior,Junior,Email,2024-03-09 03:00:00,4
E0164,E0134,HR,Operations,Junior,Junior,Chat,2024-04-05 11:00:00,1
E0188,E0039,Sales,R&D,Junior,Junior,Email,2024-04-08 16:00:00,4
E0179,E0199,Marketing,Operations,Junior,Junior,Email,2024-03-03 01:00:00,3
E0171,E0101,Marketing,Operations,Junior,Junior,Chat,2024-04-21 15:00:00,4
E0016,E0014,IT,HR,Manager,Manager,Meeting,2024-04-27 16:00:00,3
E0130,E0126,Sales,HR,Junior,Junior,Meeting,2024-03-21 05:00:00,1
E0105,E0030,Operations,Marketing,Junior,Junior,Meeting,2024-04-17 09:00:00,4
E0120,E0046,R&D,Finance,Junior,Junior,Meeting,2024-04-23 16:00:00,2
E0067,E0101,Marketing,Operations,Junior,Junior,Meeting,2024-04-06 09:00:00,2
E0107,E0043,Marketing,IT,Junior,Junior,Email,2024-03-24 10:00:00,2
E0200,E0110,Sales,Finance,Junior,Junior,Chat,2024-04-07 09:00:00,1
E0002,E0005,HR,Sales,VP,Director,Meeting,2024-03-31 08:00:00,4
E0116,E0063,Marketing,Marketing,Junior,Junior,Meeting,2024-04-06 07:00:00,2
E0077,E0143,HR,Sales,Junior,Junior,Meeting,2024-03-31 05:00:00,3
E0174,E0060,IT,HR,Junior,Junior,Meeting,2024-04-09 12:00:00,2
E0150,E0111,Operations,IT,Junior,Junior,Meeting,2024-03-16 01:00:00,4
E0052,E0122,IT,R&D,Junior,Junior,Meeting,2024-03-08 06:00:00,3
E0153,E0190,Marketing,Operations,Junior,Junior,Chat,2024-03-27 04:00:00,2
E0037,E0031,R&D,IT,Junior,Junior,Email,2024-03-27 16:00:00,5
E0026,E0138,Finance,IT,Junior,Junior,Chat,2024-04-25 23:00:00,1
E0152,E0072,IT,R&D,Junior,Junior,Meeting,2024-03-09 16:00:00,3
E0025,E0116,Marketing,Marketing,Junior,Junior,Chat,2024-04-12 15:00:00,1
E0188,E0101,Sales,Operations,Junior,Junior,Chat,2024-03-12 14:00:00,3
E0191,E0151,Sales,Marketing,Junior,Junior,Chat,2024-04-04 11:00:00,6
E0029,E0077,Operations,HR,Junior,Junior,Meeting,2024-04-13 20:00:00,4
E0169,E0157,Operations,Finance,Junior,Junior,Chat,2024-04-09 15:00:00,2
E0036,E0082,R&D,Sales,Junior,Junior,Email,2024-03-18 17:00:00,2
E0128,E0044,Sales,Sales,Junior,Junior,Chat,2024-04-19 09:00:00,2
E0104,E0046,Marketing,Finance,Junior,Junior,Meeting,2024-04-15 15:00:00,1
E0122,E0039,R&D,R&D,Junior,Junior,Chat,2024-04-05 23:00:00,4
E0065,E0020,IT,Finance,Junior,Manager,Email,2024-04-06 21:00:00,7
E0179,E0119,Marketing,Sales,Junior,Junior,Chat,2024-04-22 11:00:00,5
E0135,E0096,Sales,Sales,Junior,Junior,Email,2024-03-19 01:00:00,3
E0057,E0159,Marketing,IT,Junior,Junior,Meeting,2024-03-06 11:00:00,2
E0126,E0084,HR,R&D,Junior,Junior,Meeting,2024-03-17 23:00:00,5
E0080,E0188,Finance,Sales,Junior,Junior,Email,2024-04-22 17:00:00,2
E0089,E0037,Sales,R&D,Junior,Junior,Meeting,2024-04-14 08:00:00,3
E0062,E0073,IT,Sales,Junior,Junior,Meeting,2024-04-17 18:00:00,5
E0034,E0064,Marketing,HR,Junior,Junior,Email,2024-04-12 16:00:00,5
E0035,E0103,Sales,HR,Junior,Junior,Email,2024-03-04 03:00:00,1
E0171,E0085,Marketing,Finance,Junior,Junior,Meeting,2024-03-31 03:00:00,4
E0149,E0031,Sales,IT,Junior,Junior,Email,2024-03-01 17:00:00,4
E0044,E0183,Sales,Operations,Junior,Junior,Email,2024-03-27 20:00:00,4
E0001,E0003,Operations,HR,C-Suite,VP,Chat,2024-04-11 06:00:00,6
E0191,E0108,Sales,Operations,Junior,Junior,Chat,2024-03-21 09:00:00,4
E0047,E0030,Finance,Marketing,Junior,Junior,Email,2024-04-11 18:00:00,2
E0050,E0194,HR,IT,Junior,Junior,Meeting,2024-04-16 01:00:00,2
E0199,E0013,Operations,Marketing,Junior,Manager,Email,2024-03-27 05:00:00,5
E0120,E0136,R&D,Finance,Junior,Junior,Email,2024-04-23 12:00:00,3
E0183,E0016,Operations,IT,Junior,Manager,Email,2024-04-29 23:00:00,6
E0055,E0137,R&D,Operations,Junior,Junior,Chat,2024-04-26 01:00:00,2
E0142,E0188,Finance,Sales,Junior,Junior,Meeting,2024-04-08 03:00:00,3
E0139,E0021,IT,Finance,Junior,Manager,Chat,2024-03-19 14:00:00,5
E0132,E0137,Finance,Operations,Junior,Junior,Meeting,2024-04-03 15:00:00,1
E0159,E0023,IT,Marketing,Junior,Junior,Email,2024-04-24 16:00:00,1
E0026,E0075,Finance,Finance,Junior,Junior,Email,2024-04-21 03:00:00,3
E0073,E0175,Sales,Marketing,Junior,Junior,Meeting,2024-03-30 20:00:00,5
E0005,E0010,Sales,HR,Director,Manager,Email,2024-04-17 10:00:00,2
E0125,E0077,R&D,HR,Junior,Junior,Meeting,2024-04-13 06:00:00,3
E0191,E0121,Sales,R&D,Junior,Junior,Meeting,2024-04-27 12:00:00,1
E0026,E0023,Finance,Marketing,Junior,Junior,Meeting,2024-03-21 02:00:00,4
E0077,E0032,HR,Finance,Junior,Junior,Email,2024-03-12 04:00:00,1
E0028,E0104,Operations,Marketing,Junior,Junior,Email,2024-03-01 08:00:00,4
E0170,E0128,IT,Sales,Junior,Junior,Chat,2024-04-18 08:00:00,3
E0072,E0032,R&D,Finance,Junior,Junior,Chat,2024-04-07 23:00:00,1
E0088,E0081,IT,R&D,Junior,Junior,Chat,2024-04-11 11:00:00,1
E0028,E0142,Operations,Finance,Junior,Junior,Email,2024-04-12 03:00:00,2
E0118,E0185,Operations,Operations,Junior,Junior,Email,2024-03-26 21:00:00,2
E0054,E0147,Sales,Marketing,Junior,Junior,Meeting,2024-04-19 09:00:00,4
E0074,E0125,Marketing,R&D,Junior,Junior,Meeting,2024-04-28 09:00:00,1
E0145,E0178,Finance,Sales,Junior,Junior,Email,2024-03-15 04:00:00,3
E0010,E0022,HR,Marketing,Manager,Manager,Meeting,2024-04-08 11:00:00,5
E0027,E0007,Operations,Finance,Junior,Director,Meeting,2024-04-28 15:00:00,7
E0104,E0138,Marketing,IT,Junior,Junior,Meeting,2024-04-22 06:00:00,6
E0080,E0111,Finance,IT,Junior,Junior,Meeting,2024-04-18 19:00:00,4
E0013,E0039,Marketing,R&D,Manager,Junior,Meeting,2024-03-29 16:00:00,8
E0109,E0056,Finance,Sales,Junior,Junior,Email,2024-04-28 18:00:00,2
E0066,E0165,HR,Finance,Junior,Junior,Meeting,2024-04-27 16:00:00,3
E0092,E0008,R&D,Finance,Junior,Manager,Meeting,2024-03-10 05:00:00,3
E0006,E0007,Finance,Finance,Director,Director,Email,2024-04-13 06:00:00,5
E0016,E0132,IT,Finance,Manager,Junior,Email,2024-04-27 16:00:00,5
E0014,E0012,HR,Operations,Manager,Manager,Chat,2024-03-09 16:00:00,1
E0009,E0013,Operations,Marketing,Manager,Manager,Meeting,2024-03-30 21:00:00,4
E0105,E0024,Operations,HR,Junior,Junior,Meeting,2024-03-02 12:00:00,5
E0028,E0054,Operations,Sales,Junior,Junior,Email,2024-04-17 06:00:00,5
E0167,E0075,Finance,Finance,Junior,Junior,Email,2024-03-28 11:00:00,1
E0116,E0014,Marketing,HR,Junior,Manager,Meeting,2024-03-04 02:00:00,2
E0085,E0178,Finance,Sales,Junior,Junior,Chat,2024-03-03 09:00:00,5
E0200,E0062,Sales,IT,Junior,Junior,Email,2024-04-19 20:00:00,6
E0014,E0108,HR,Operations,Manager,Junior,Chat,2024-04-27 12:00:00,4
E0089,E0196,Sales,IT,Junior,Junior,Chat,2024-03-25 02:00:00,2
E0080,E0132,Finance,Finance,Junior,Junior,Meeting,2024-04-25 17:00:00,0
E0120,E0188,R&D,Sales,Junior,Junior,Chat,2024-03-08 05:00:00,2
E0101,E0077,Operations,HR,Junior,Junior,Chat,2024-04-03 04:00:00,3
E0126,E0172,HR,HR,Junior,Junior,Email,2024-04-23 00:00:00,1
E0099,E0031,Sales,IT,Junior,Junior,Chat,2024-03-30 21:00:00,7
E0170,E0171,IT,Marketing,Junior,Junior,Chat,2024-04-04 12:00:00,2
E0154,E0112,IT,IT,Junior,Junior,Email,2024-03-30 11:00:00,5
E0178,E0081,Sales,R&D,Junior,Junior,Email,2024-04-29 23:00:00,7
E0066,E0083,HR,HR,Junior,Junior,Email,2024-04-21 21:00:00,2
E0112,E0119,IT,Sales,Junior,Junior,Email,2024-03-16 06:00:00,1
E0154,E0139,IT,IT,Junior,Junior,Meeting,2024-03-03 14:00:00,2
E0074,E0034,Marketing,Marketing,Junior,Junior,Meeting,2024-04-25 01:00:00,1
E0077,E0080,HR,Finance,Junior,Junior,Email,2024-03-26 14:00:00,3
E0125,E0022,R&D,Marketing,Junior,Manager,Email,2024-04-18 01:00:00,1
E0010,E0018,HR,HR,Manager,Manager,Email,2024-04-22 23:00:00,2
E0082,E0007,Sales,Finance,Junior,Director,Meeting,2024-04-08 21:00:00,5
E0148,E0037,Marketing,R&D,Junior,Junior,Email,2024-03-20 04:00:00,1
E0200,E0044,Sales,Sales,Junior,Junior,Meeting,2024-03-15 13:00:00,1
E0169,E0114,Operations,Operations,Junior,Junior,Email,2024-04-05 18:00:00,3
E0096,E0103,Sales,HR,Junior,Junior,Email,2024-04-10 21:00:00,2
E0180,E0107,R&D,Marketing,Junior,Junior,Chat,2024-03-04 11:00:00,1
E0056,E0065,Sales,IT,Junior,Junior,Meeting,2024-03-25 16:00:00,8
E0026,E0195,Finance,Finance,Junior,Junior,Chat,2024-03-27 04:00:00,3
E0044,E0128,Sales,Sales,Junior,Junior,Email,2024-04-18 17:00:00,3
E0147,E0173,Marketing,IT,Junior,Junior,Email,2024-03-20 22:00:00,2
E0006,E0007,Finance,Finance,Director,Director,Email,2024-04-05 13:00:00,4
E0103,E0109,HR,Finance,Junior,Junior,Meeting,2024-04-03 04:00:00,3
E0131,E0173,HR,IT,Junior,Junior,Chat,2024-03-14 10:00:00,4
E0070,E0028,Operations,Operations,Junior,Junior,Chat,2024-04-24 11:00:00,3
E0098,E0045,Operations,Sales,Junior,Junior,Meeting,2024-04-23 06:00:00,3
